Battery raw=2714 V=4.031 pct=81%
Battery raw=2712 V=4.082 pct=86%
BLE connected -> ACTIVE MODE
33631,1.270,-1.985,-0.500,0.000
33651,1.114,-1.783,-0.500,0.000
33671,0.421,-1.290,-0.500,0.000
33691,0.454,-0.897,-0.500,0.000
33711,1.098,-0.627,-0.500,0.000
33731,1.462,-0.330,-0.480,0.000
33751,2.109,0.571,-0.313,0.000
33771,3.302,1.785,0.037,0.037

[VBT] >>> TOISTO ALKOI >>>
33791,3.875,2.325,0.483,0.483
33811,2.956,1.541,0.770,0.770
33831,2.030,0.646,0.878,0.878
33852,1.490,0.134,0.861,0.861
33872,1.510,0.199,0.844,0.844
33892,1.797,0.483,0.920,0.920
33912,1.554,0.329,0.964,0.964
33933,1.209,0.077,0.945,0.945
33954,0.782,-0.320,0.862,0.862
33974,0.422,-0.618,0.726,0.726
33994,0.236,-0.928,0.533,0.533
34015,0.472,-1.291,0.262,0.262
[VBT] <<< TOISTO VALMIS! Peak: 0.96 m/s | Mean: 0.75 m/s <<<

34035,0.746,-1.565,-0.039,0.000
34056,0.983,-1.790,-0.346,0.000
34076,1.102,-1.916,-0.500,0.000
34097,1.044,-1.854,-0.500,0.000
34117,1.033,-1.774,-0.500,0.000
34137,1.198,-1.800,-0.500,0.000
34158,1.236,-1.699,-0.500,0.000
34178,0.873,-1.418,-0.500,0.000
34198,0.347,-1.083,-0.500,0.000
34218,0.368,-0.709,-0.500,0.000
34238,0.780,-0.317,-0.478,0.000
34258,0.783,-0.359,-0.466,0.000
34278,1.068,-0.251,-0.396,0.000
34298,1.627,0.254,-0.337,0.000
34318,2.454,1.142,-0.096,0.000

[VBT] >>> TOISTO ALKOI >>>
34338,3.038,1.676,0.229,0.229
34358,2.760,1.385,0.490,0.490
34378,1.905,0.605,0.597,0.597
34398,1.232,0.013,0.585,0.585
34419,1.198,0.084,0.573,0.573
34439,1.460,0.294,0.562,0.562
34459,1.542,0.391,0.625,0.625
34479,1.577,0.469,0.703,0.703
34500,1.467,0.345,0.759,0.759
34520,1.184,0.085,0.743,0.743
34540,0.974,-0.076,0.729,0.729
34560,0.635,-0.408,0.636,0.636
34581,0.391,-0.808,0.460,0.460
34601,0.507,-1.155,0.229,0.229
[VBT] <<< TOISTO VALMIS! Peak: 0.76 m/s | Mean: 0.57 m/s <<<

34621,0.799,-1.482,-0.053,0.000
34641,0.960,-1.630,-0.317,0.000
34662,1.018,-1.593,-0.500,0.000
34682,1.028,-1.425,-0.500,0.000
34702,1.025,-1.350,-0.500,0.000
34722,0.903,-1.330,-0.500,0.000
34742,0.726,-1.296,-0.500,0.000
34762,0.454,-1.161,-0.500,0.000
34782,0.118,-0.952,-0.500,0.000
34802,0.585,-0.496,-0.500,0.000
34822,1.449,0.330,-0.370,0.000
34842,1.728,0.543,-0.224,0.000
34862,1.555,0.384,-0.126,0.000
34882,1.494,0.373,-0.045,0.000
34902,1.487,0.352,0.023,0.023

[VBT] >>> TOISTO ALKOI >>>
34922,1.855,0.701,0.158,0.158
34942,2.288,1.098,0.366,0.366
34962,2.301,1.074,0.565,0.565
34983,1.762,0.546,0.664,0.664
35004,1.471,0.309,0.713,0.713
35024,1.586,0.413,0.778,0.778
35044,1.518,0.351,0.830,0.830
35065,1.173,0.082,0.814,0.814
35085,0.692,-0.351,0.730,0.730
35106,0.431,-0.680,0.578,0.578
35126,0.468,-0.723,0.427,0.427
35147,0.514,-0.896,0.238,0.238
[VBT] <<< TOISTO VALMIS! Peak: 0.83 m/s | Mean: 0.57 m/s <<<

35167,0.730,-1.203,0.002,0.002
35187,0.845,-1.407,-0.233,0.000
35208,0.877,-1.447,-0.451,0.000
35229,0.939,-1.442,-0.500,0.000
35249,1.039,-1.498,-0.500,0.000
35269,1.163,-1.665,-0.500,0.000
35289,1.050,-1.714,-0.500,0.000
35309,0.553,-1.457,-0.500,0.000
35329,0.263,-1.218,-0.500,0.000
35349,0.556,-0.971,-0.500,0.000
35369,1.381,-0.091,-0.425,0.000
35389,2.530,1.168,-0.167,0.000

[VBT] >>> TOISTO ALKOI >>>
35409,2.913,1.470,0.119,0.119
35429,2.405,1.082,0.325,0.325
35449,1.690,0.509,0.416,0.416
35470,1.319,0.210,0.408,0.408
35490,1.377,0.289,0.400,0.400
35510,1.482,0.382,0.465,0.465
35530,1.450,0.348,0.523,0.523
35551,1.382,0.293,0.513,0.513
35571,1.370,0.273,0.502,0.502
35591,1.297,0.178,0.492,0.492
35611,1.145,0.030,0.482,0.482
35632,1.020,-0.087,0.473,0.473
35652,0.816,-0.309,0.404,0.404
35672,0.592,-0.609,0.279,0.279
35692,0.520,-0.946,0.091,0.091
[VBT] <<< TOISTO VALMIS! Peak: 0.52 m/s | Mean: 0.39 m/s <<<

35713,0.678,-1.184,-0.130,0.000
35733,0.824,-1.307,-0.328,0.000
35754,0.874,-1.297,-0.500,0.000
35774,0.927,-1.200,-0.500,0.000
35795,0.927,-1.183,-0.500,0.000
35815,0.832,-1.206,-0.500,0.000
35835,0.657,-1.205,-0.500,0.000
35856,0.381,-1.147,-0.500,0.000
35876,0.156,-1.020,-0.500,0.000
35896,0.613,-0.755,-0.500,0.000
35916,1.519,0.175,-0.425,0.000
35936,2.568,1.244,-0.154,0.000

[VBT] >>> TOISTO ALKOI >>>
35956,3.111,1.734,0.183,0.183
35976,2.523,1.208,0.411,0.411
35996,1.464,0.312,0.463,0.463
36016,0.887,-0.173,0.454,0.454
36037,0.922,-0.138,0.445,0.445
36057,0.918,-0.136,0.436,0.436
36077,0.957,-0.095,0.427,0.427
36097,1.062,-0.006,0.419,0.419
36118,1.160,0.073,0.410,0.410
36138,1.183,0.087,0.402,0.402
36158,1.101,0.009,0.394,0.394
36178,0.980,-0.109,0.386,0.386
36199,0.851,-0.236,0.378,0.378
36219,0.780,-0.312,0.311,0.311
36239,0.811,-0.285,0.305,0.305
36259,0.860,-0.240,0.299,0.299
36280,0.963,-0.127,0.293,0.293
36300,1.032,-0.052,0.287,0.287
36320,1.037,-0.042,0.281,0.281
36340,1.031,-0.042,0.275,0.275
36361,1.011,-0.061,0.270,0.270
36381,1.030,-0.042,0.264,0.264
36401,1.055,-0.015,0.259,0.259
36421,1.039,-0.033,0.254,0.254
36442,1.019,-0.051,0.249,0.249
36462,0.987,-0.079,0.244,0.244
36482,0.971,-0.100,0.239,0.239
36502,0.933,-0.135,0.234,0.234
36523,0.884,-0.182,0.230,0.230
36543,0.825,-0.231,0.225,0.225
36563,0.955,-0.092,0.221,0.221
36583,1.164,0.102,0.216,0.216
36604,1.210,0.142,0.212,0.212
36624,1.127,0.065,0.208,0.208
36644,1.056,-0.002,0.203,0.203
36664,1.044,-0.009,0.199,0.199
36685,1.059,0.003,0.195,0.195
36706,1.051,-0.007,0.191,0.191
36726,1.042,-0.020,0.188,0.188
36746,1.038,-0.024,0.184,0.184
36767,1.031,-0.029,0.180,0.180
36787,1.008,-0.051,0.177,0.177
36808,0.991,-0.067,0.173,0.173
36828,0.969,-0.087,0.170,0.170
36849,0.970,-0.083,0.166,0.166
[VBT] <<< TOISTO VALMIS! Peak: 0.46 m/s | Mean: 0.28 m/s <<<

36869,1.008,-0.044,0.000,0.000
36889,1.047,0.008,0.000,0.000
36909,1.046,0.006,0.000,0.000
36930,1.021,-0.018,0.000,0.000
36950,1.009,-0.029,0.000,0.000
36970,1.019,-0.020,0.000,0.000
36990,1.044,0.003,0.000,0.000
37010,1.063,0.019,0.000,0.000
37030,1.052,0.008,0.000,0.000
37050,1.030,-0.012,0.000,0.000
37070,1.018,-0.023,0.000,0.000
37090,1.028,-0.012,0.000,0.000
37110,1.019,-0.019,0.000,0.000
37130,1.017,-0.020,0.000,0.000
37150,1.017,-0.019,0.000,0.000
37170,1.010,-0.025,0.000,0.000
37190,1.004,-0.020,0.000,0.000
37210,0.995,-0.022,0.000,0.000
37230,0.985,-0.025,0.000,0.000
37250,0.989,-0.014,0.000,0.000
37270,1.005,0.006,0.000,0.000
37290,1.020,0.022,0.000,0.000
37310,1.029,0.030,0.000,0.000
37390,1.042,0.038,0.000,0.000
37410,1.041,0.036,0.000,0.000
37430,1.031,0.027,0.000,0.000
37450,1.027,0.022,0.000,0.000
37470,1.013,0.009,0.000,0.000
37490,1.021,0.017,0.000,0.000
37510,1.016,0.011,0.000,0.000
37530,1.015,0.012,0.000,0.000
37550,1.010,0.005,0.000,0.000
37570,0.992,-0.012,0.000,0.000
37590,0.985,-0.017,0.000,0.000
37610,0.994,-0.005,0.000,0.000
37630,1.025,0.026,0.000,0.000
37650,1.041,0.039,0.000,0.000
37670,1.023,0.021,0.000,0.000
37690,0.998,-0.004,0.000,0.000
37710,0.991,-0.011,0.000,0.000
37730,1.034,0.032,0.000,0.000
37750,1.083,0.081,0.000,0.000
37770,1.076,0.073,0.000,0.000
37790,1.039,0.035,0.000,0.000
37810,1.021,0.017,0.000,0.000
37830,1.018,0.014,0.000,0.000
37850,1.014,0.010,0.000,0.000
37870,1.013,0.010,0.000,0.000
37890,1.022,0.019,0.000,0.000
37910,1.025,0.021,0.000,0.000
37930,1.019,0.014,0.000,0.000
37950,1.007,0.002,0.000,0.000
37970,1.002,-0.003,0.000,0.000
37990,1.003,-0.001,0.000,0.000
38010,1.026,0.022,0.000,0.000
38030,1.032,0.026,0.000,0.000
38050,1.013,0.004,0.000,0.000
38170,0.954,-0.040,0.000,0.000
38190,0.976,-0.018,0.000,0.000
38210,1.035,0.040,0.000,0.000
38230,1.070,0.073,0.000,0.000
38250,1.059,0.062,0.000,0.000
38270,1.056,0.058,0.000,0.000
38290,1.083,0.083,0.000,0.000
38310,1.076,0.075,0.000,0.000
38330,1.031,0.030,0.000,0.000
38350,1.011,0.010,0.000,0.000
38370,1.018,0.016,0.000,0.000
38390,1.019,0.018,0.000,0.000
38410,1.017,0.016,0.000,0.000
38430,1.013,0.011,0.000,0.000
38450,1.011,0.008,0.000,0.000
38470,1.007,0.005,0.000,0.000
38490,1.007,0.005,0.000,0.000
38510,1.021,0.020,0.000,0.000
38530,1.044,0.042,0.000,0.000
38550,1.052,0.048,0.000,0.000
38570,1.037,0.035,0.000,0.000
38590,1.022,0.020,0.000,0.000
38610,1.017,0.014,0.000,0.000
38630,1.013,0.009,0.000,0.000
38650,1.005,0.000,0.000,0.000
38670,1.000,-0.004,0.000,0.000
38690,0.999,-0.005,0.000,0.000
38710,1.002,-0.000,0.000,0.000
38730,1.006,0.004,0.000,0.000
38750,1.007,0.007,0.000,0.000
38770,1.010,0.009,0.000,0.000
38790,1.012,0.010,0.000,0.000
38810,1.013,0.010,0.000,0.000
38830,1.013,0.009,0.000,0.000
Battery raw=2712 V=4.163 pct=95%
Battery raw=2712 V=4.194 pct=99%
53728,1.042,0.031,0.000,0.000

[VBT] >>> TOISTO ALKOI >>>
